measurement	processing_type	filename	filepath	direct_sound_arrival_ms	lf_early	lf_late	dr_ratio
5	omni	Earthworks 10-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 10-03_Subj_100ms.wav	2.3541666666666665			-49.0941679043894
5	omni	Earthworks 11-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 11-03_Subj_100ms.wav	9.979166666666666			-54.95053652520564
5	omni	Earthworks 12-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 12-03_Subj_100ms.wav	14.541666666666666			-53.88443703758226
5	omni	Earthworks 13-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 13-03_Subj_100ms.wav	0.5416666666666666			-59.44833854411854
5	omni	Earthworks 14-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 14-03_Subj_100ms.wav	8.416666666666666			-51.843944062919874
5	omni	Earthworks 2-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 2-03_Subj_100ms.wav	9.041666666666666			-48.154680950890125
5	omni	Earthworks 3-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 3-03_Subj_100ms.wav	0.0			-54.54406559468775
5	omni	Earthworks 4-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 4-03_Subj_100ms.wav	0.1875			-62.567048016900834
5	omni	Earthworks 5-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 5-03_Subj_100ms.wav	8.0625			-52.151332451880926
5	omni	Earthworks 6-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 6-03_Subj_100ms.wav	0.0			-57.77303284117393
5	omni	Earthworks 7-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 7-03_Subj_100ms.wav	10.416666666666666			-48.403685003815404
5	omni	Earthworks 8-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 8-03_Subj_100ms.wav	2.5833333333333335			-58.994908976307194
5	omni	Earthworks 9-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 9-03_Subj_100ms.wav	24.895833333333332			-47.918796209773255
